Month,DayofWeek,Tm,Home_Away,Opp,W/L,R,RA,W-L,Rank,Win,Loss,D/N,cLI,Streak,Team,Run_Diff,Avg_R_MA3,Avg_Ra_MA3,RunDiff_MA3,Avg_R_MA5,Avg_Ra_MA5,RunDiff_MA5,Avg_R_MA10,Avg_Ra_MA10,RunDiff_MA10
3,4,ATL,0,PHI,2,9.0,3.0,1-0,1.0,Johnson,Alvarado,0,1.02,1.0,ATL,6.0,8.667,3.667,5.0,6.6,3.2,3.4,5.4,4.3,1.1
3,5,ATL,0,PHI,2,12.0,4.0,2-0,1.0,Chavez,Nola,0,1.05,2.0,ATL,8.0,9.667,2.333,7.333,8.6,3.4,5.2,6.4,3.9,2.5
3,6,ATL,0,PHI,0,4.0,5.0,2-1,1.0,Strahm,Bummer,0,1.05,-1.0,ATL,-1.0,8.333,4.0,4.333,8.4,4.0,4.4,6.4,3.6,2.8
4,0,ATL,0,CHW,2,9.0,0.0,3-1,1.0,Morton,Flexen,0,.93,1.0,ATL,9.0,8.333,3.0,5.333,8.4,2.4,6.0,6.7,3.1,3.6
4,1,ATL,0,CHW,0,2.0,3.0,3-2,1.0,Crochet,Minter,1,1.05,-1.0,ATL,-1.0,5.0,2.667,2.333,7.2,3.0,4.2,6.5,2.9,3.6
4,4,ATL,1,ARI,3,6.0,5.0,4-2,1.0,Johnson,McGough,1,1.06,1.0,ATL,1.0,5.667,2.667,3.0,6.6,3.4,3.2,6.6,3.3,3.3
4,5,ATL,1,ARI,2,9.0,8.0,5-2,1.0,Minter,Frías,1,1.05,2.0,ATL,1.0,5.667,5.333,0.333,6.0,4.2,1.8,7.3,3.8,3.5
4,6,ATL,1,ARI,2,5.0,2.0,6-2,1.0,Sale,Nelson,0,1.11,3.0,ATL,3.0,6.667,5.0,1.667,6.2,3.6,2.6,7.3,3.8,3.5
4,0,ATL,1,NYM,0,7.0,8.0,6-3,1.0,Diekman,Johnson,1,1.24,-1.0,ATL,-1.0,7.0,6.0,1.0,5.8,5.2,0.6,7.1,3.8,3.3
4,1,ATL,1,NYM,2,6.0,5.0,7-3,1.0,López,Houser,1,1.22,1.0,ATL,1.0,6.0,5.0,1.0,6.6,5.6,1.0,6.9,4.3,2.6
4,3,ATL,1,NYM,0,4.0,16.0,7-4,1.0,Quintana,Winans,0,1.18,-1.0,ATL,-12.0,5.667,9.667,-4.0,6.2,7.8,-1.6,6.4,5.6,0.8
4,4,ATL,0,MIA,2,8.0,1.0,8-4,1.0,Fried,Rogers,1,1.14,1.0,ATL,7.0,6.0,7.333,-1.333,6.0,6.4,-0.4,6.0,5.3,0.7
4,5,ATL,0,MIA,0,1.0,5.0,8-5,1.0,Meyer,Sale,0,1.16,-1.0,ATL,-4.0,4.333,7.333,-3.0,5.2,7.0,-1.8,5.7,5.3,0.4
4,6,ATL,0,MIA,2,9.0,7.0,9-5,1.0,Minter,Scott,0,1.12,1.0,ATL,2.0,6.0,4.333,1.667,5.6,6.8,-1.2,5.7,6.0,-0.3
4,0,ATL,0,HOU,2,6.0,1.0,10-5,1.0,Bummer,Arrighetti,1,1.08,2.0,ATL,5.0,5.333,4.333,1.0,5.6,6.0,-0.4,6.1,5.8,0.3
4,1,ATL,0,HOU,2,6.0,2.0,11-5,1.0,López,Brown,1,1.14,3.0,ATL,4.0,7.0,3.333,3.667,6.0,3.2,2.8,6.1,5.5,0.6
4,2,ATL,0,HOU,2,5.0,4.0,12-5,1.0,Minter,Martinez,0,1.13,4.0,ATL,1.0,5.667,2.333,3.333,5.4,3.8,1.6,5.7,5.1,0.6
4,4,ATL,1,TEX,2,8.0,3.0,13-5,1.0,Sale,Latz,1,1.18,5.0,ATL,5.0,6.333,3.0,3.333,6.8,3.4,3.4,6.0,5.2,0.8
4,5,ATL,1,TEX,2,5.0,2.0,14-5,1.0,Morton,Eovaldi,1,1.18,6.0,ATL,3.0,6.0,3.0,3.0,6.0,2.4,3.6,5.8,4.6,1.2
4,6,ATL,1,TEX,0,4.0,6.0,14-6,1.0,Lorenzen,Vines,1,1.18,-1.0,ATL,-2.0,5.667,3.667,2.0,5.6,3.4,2.2,5.6,4.7,0.9
4,0,ATL,1,MIA,2,3.0,0.0,15-6,1.0,Elder,Weathers,1,1.15,1.0,ATL,3.0,4.0,2.667,1.333,5.0,3.0,2.0,5.5,3.1,2.4
4,1,ATL,1,MIA,2,5.0,0.0,16-6,1.0,Fried,Rogers,1,1.17,2.0,ATL,5.0,4.0,2.0,2.0,5.0,2.2,2.8,5.2,3.0,2.2
4,2,ATL,1,MIA,3,4.0,3.0,17-6,1.0,Minter,Scott,1,1.19,3.0,ATL,1.0,4.0,1.0,3.0,4.2,2.2,2.0,5.5,2.8,2.7
4,4,ATL,1,CLE,2,6.0,2.0,18-6,1.0,Sale,Allen,1,1.16,4.0,ATL,4.0,5.0,1.667,3.333,4.4,2.2,2.2,5.2,2.3,2.9
4,5,ATL,1,CLE,0,2.0,4.0,18-7,1.0,Barlow,Lee,1,1.17,-1.0,ATL,-2.0,4.0,3.0,1.0,4.0,1.8,2.2,4.8,2.6,2.2
4,6,ATL,1,CLE,3,4.0,3.0,19-7,1.0,Minter,Clase,0,1.15,1.0,ATL,1.0,4.0,3.0,1.0,4.2,2.4,1.8,4.6,2.7,1.9
4,0,ATL,0,SEA,1,1.0,2.0,19-8,1.0,Voth,Minter,1,1.12,-1.0,ATL,-1.0,2.333,3.0,-0.667,3.4,2.8,0.6,4.2,2.5,1.7
4,1,ATL,0,SEA,0,2.0,3.0,19-9,1.0,Castillo,López,1,1.17,-2.0,ATL,-1.0,2.333,2.667,-0.333,3.0,2.8,0.2,3.6,2.5,1.1
5,2,ATL,0,SEA,2,5.0,2.0,20-9,1.0,Sale,Hancock,0,1.17,1.0,ATL,3.0,2.667,2.333,0.333,2.8,2.8,0.0,3.6,2.5,1.1
5,4,ATL,0,LAD,1,3.0,4.0,20-10,2.0,Grove,Chavez,1,1.23,-1.0,ATL,-1.0,3.333,3.0,0.333,3.0,2.8,0.2,3.5,2.3,1.2
5,5,ATL,0,LAD,0,2.0,11.0,20-11,2.0,Glasnow,Elder,1,1.26,-2.0,ATL,-9.0,3.333,5.667,-2.333,2.6,4.4,-1.8,3.4,3.4,0.0
5,6,ATL,0,LAD,0,1.0,5.0,20-12,2.0,Paxton,Fried,0,1.24,-3.0,ATL,-4.0,2.0,6.667,-4.667,2.6,5.0,-2.4,3.0,3.9,-0.9
5,1,ATL,1,BOS,2,4.0,2.0,21-12,2.0,Jiménez,Slaten,1,1.12,1.0,ATL,2.0,2.333,6.0,-3.667,3.0,4.8,-1.8,3.0,3.8,-0.8
5,2,ATL,1,BOS,2,5.0,0.0,22-12,2.0,Sale,Pivetta,1,1.08,2.0,ATL,5.0,3.333,2.333,1.0,3.0,4.4,-1.4,2.9,3.6,-0.7
5,4,ATL,0,NYM,2,4.0,2.0,23-12,2.0,Morton,Quintana,1,1.20,3.0,ATL,2.0,4.333,1.333,3.0,3.2,4.0,-0.8,3.1,3.4,-0.3
5,5,ATL,0,NYM,2,4.0,1.0,24-12,2.0,Fried,Scott,0,1.21,4.0,ATL,3.0,4.333,1.0,3.333,3.6,2.0,1.6,3.1,3.2,-0.1
5,6,ATL,0,NYM,1,3.0,4.0,24-13,2.0,Díaz,Minter,1,1.17,-1.0,ATL,-1.0,3.667,2.333,1.333,4.0,1.8,2.2,3.3,3.4,-0.1
5,0,ATL,1,CHC,2,2.0,0.0,25-13,2.0,Kerr,Wesneski,1,1.21,1.0,ATL,2.0,3.0,1.667,1.333,3.6,1.4,2.2,3.3,3.1,0.2
5,1,ATL,1,CHC,2,7.0,0.0,26-13,2.0,Sale,Taillon,1,1.20,2.0,ATL,7.0,4.0,1.333,2.667,4.0,1.4,2.6,3.5,2.9,0.6
5,2,ATL,1,CHC,0,1.0,7.0,26-14,2.0,Assad,Morton,1,1.17,-1.0,ATL,-6.0,3.333,2.333,1.0,3.4,2.4,1.0,3.3,3.2,0.1
5,4,ATL,1,SDP,0,1.0,3.0,26-15,2.0,Waldron,Fried,1,1.19,-2.0,ATL,-2.0,3.0,3.333,-0.333,2.8,2.8,0.0,3.2,2.4,0.8
5,6,ATL,1,SDP,0,1.0,9.0,26-16,2.0,Darvish,Elder,1,1.11,-3.0,ATL,-8.0,1.0,6.333,-5.333,2.4,3.8,-1.4,3.2,2.8,0.4
5,0,ATL,1,SDP,0,5.0,6.0,26-17,2.0,Brito,Jiménez,0,1.11,-4.0,ATL,-1.0,2.333,6.0,-3.667,3.0,5.0,-2.0,3.3,3.2,0.1
5,0,ATL,1,SDP,2,3.0,0.0,27-17,2.0,Sale,Vásquez,1,1.12,1.0,ATL,3.0,3.0,5.0,-2.0,2.2,5.0,-2.8,3.1,3.2,-0.1
5,1,ATL,0,CHC,1,3.0,4.0,27-18,2.0,Little,Bummer,1,1.12,-1.0,ATL,-1.0,3.667,3.333,0.333,2.6,4.4,-1.8,3.0,3.4,-0.4
5,2,ATL,0,CHC,2,9.0,2.0,28-18,2.0,Fried,Steele,1,1.13,1.0,ATL,7.0,5.0,2.0,3.0,4.2,4.2,0.0,3.5,3.5,0.0
5,3,ATL,0,CHC,2,3.0,0.0,29-18,2.0,Lee,Wesneski,0,1.14,2.0,ATL,3.0,5.0,2.0,3.0,4.6,2.4,2.2,3.5,3.1,0.4
5,4,ATL,0,PIT,0,5.0,11.0,29-19,2.0,Falter,Kerr,1,1.10,-1.0,ATL,-6.0,5.667,4.333,1.333,4.6,3.4,1.2,3.8,4.2,-0.4
5,5,ATL,0,PIT,0,1.0,4.0,29-20,2.0,Keller,López,0,1.11,-2.0,ATL,-3.0,3.0,5.0,-2.0,4.2,4.2,0.0,3.2,4.6,-1.4
5,6,ATL,0,PIT,2,8.0,1.0,30-20,2.0,Sale,Mlodzinski,0,1.11,1.0,ATL,7.0,4.667,5.333,-0.667,5.2,3.6,1.6,3.9,4.0,-0.1
5,0,ATL,1,WSN,0,4.0,8.0,30-21,2.0,Parker,Morton,0,1.14,-1.0,ATL,-4.0,4.333,4.333,0.0,4.2,4.8,-0.6,4.2,4.5,-0.3
5,1,ATL,1,WSN,2,2.0,0.0,31-21,2.0,Fried,Barnes,1,1.15,1.0,ATL,2.0,4.667,3.0,1.667,4.0,4.8,-0.8,4.3,3.6,0.7
5,2,ATL,1,WSN,0,2.0,7.0,31-22,2.0,Gore,Schwellenbach,1,1.17,-1.0,ATL,-5.0,2.667,5.0,-2.333,3.4,4.0,-0.6,4.0,3.7,0.3
5,3,ATL,1,WSN,0,1.0,3.0,31-23,2.0,Williams,Kerr,1,1.20,-2.0,ATL,-2.0,1.667,3.333,-1.667,3.4,3.8,-0.4,3.8,4.0,-0.2
5,4,ATL,1,OAK,2,4.0,2.0,32-23,2.0,López,Sears,1,1.05,1.0,ATL,2.0,2.333,4.0,-1.667,2.6,4.0,-1.4,3.9,3.8,0.1
6,5,ATL,1,OAK,0,9.0,11.0,32-24,2.0,Kelly,Herget,0,1.05,-1.0,ATL,-2.0,4.667,5.333,-0.667,3.6,4.6,-1.0,3.9,4.7,-0.8
6,6,ATL,1,OAK,2,3.0,1.0,33-24,2.0,Lee,Adams,0,1.02,1.0,ATL,2.0,5.333,4.667,0.667,3.8,4.8,-1.0,3.9,4.8,-0.9
6,1,ATL,0,BOS,2,8.0,3.0,34-24,2.0,Fried,Crawford,1,1.00,2.0,ATL,5.0,6.667,5.0,1.667,5.0,4.0,1.0,4.2,4.0,0.2
6,2,ATL,0,BOS,0,0.0,9.0,34-25,2.0,Pivetta,Schwellenbach,0,1.05,-1.0,ATL,-9.0,3.667,4.333,-0.667,4.8,5.2,-0.4,4.1,4.5,-0.4
6,3,ATL,0,WSN,2,5.0,2.0,35-25,2.0,Bummer,Harvey,1,1.06,1.0,ATL,3.0,4.333,4.667,-0.333,5.0,5.2,-0.2,3.8,4.6,-0.8
6,4,ATL,0,WSN,0,1.0,2.0,35-26,2.0,Irvin,Sale,1,1.06,-1.0,ATL,-1.0,2.0,4.333,-2.333,3.4,3.4,0.0,3.5,4.0,-0.5
6,5,ATL,0,WSN,0,3.0,7.0,35-27,2.0,Gore,Morton,0,1.04,-2.0,ATL,-4.0,3.0,3.667,-0.667,3.4,4.6,-1.2,3.6,4.7,-1.1
6,6,ATL,0,WSN,0,5.0,8.0,35-28,2.0,Barnes,Waldrep,0,1.06,-3.0,ATL,-3.0,3.0,5.667,-2.667,2.8,5.6,-2.8,3.9,4.8,-0.9
6,1,ATL,0,BAL,0,0.0,4.0,35-29,2.0,Suárez,Fried,1,1.03,-4.0,ATL,-4.0,2.667,6.333,-3.667,2.8,4.6,-1.8,3.8,4.9,-1.1
6,2,ATL,0,BAL,0,2.0,4.0,35-30,2.0,Akin,Jiménez,1,.99,-5.0,ATL,-2.0,2.333,5.333,-3.0,2.2,5.0,-2.8,3.6,5.1,-1.5
6,3,ATL,0,BAL,2,6.0,3.0,36-30,2.0,López,Irvin,0,.98,1.0,ATL,3.0,2.667,3.667,-1.0,3.2,5.2,-2.0,3.3,4.3,-1.0
6,4,ATL,1,TBR,2,7.0,3.0,37-30,2.0,Sale,Littell,1,1.06,2.0,ATL,4.0,5.0,3.333,1.667,4.0,4.4,-0.4,3.7,4.5,-0.8
6,5,ATL,1,TBR,2,9.0,2.0,38-30,2.0,Morton,Pepiot,0,1.00,3.0,ATL,7.0,7.333,2.667,4.667,4.8,3.2,1.6,3.8,4.4,-0.6
6,6,ATL,1,TBR,0,6.0,8.0,38-31,2.0,Adam,Iglesias,0,1.05,-1.0,ATL,-2.0,7.333,4.333,3.0,6.0,4.0,2.0,4.4,4.3,0.1
6,0,ATL,1,DET,2,2.0,1.0,39-31,2.0,Hernández,Miller,1,1.04,1.0,ATL,1.0,5.667,3.667,2.0,6.0,3.4,2.6,4.1,4.2,-0.1
6,1,ATL,1,DET,2,2.0,1.0,40-31,2.0,Schwellenbach,Mize,1,1.08,2.0,ATL,1.0,3.333,3.333,0.0,5.2,3.0,2.2,4.2,4.1,0.1
6,2,ATL,1,DET,2,7.0,0.0,41-31,2.0,López,Skubal,0,1.05,3.0,ATL,7.0,3.667,0.667,3.0,5.2,2.4,2.8,4.6,3.4,1.2
6,4,ATL,0,NYY,2,8.0,1.0,42-31,2.0,Sale,Rodón,1,1.05,4.0,ATL,7.0,5.667,0.667,5.0,5.0,2.2,2.8,4.9,2.7,2.2
6,5,ATL,0,NYY,0,3.0,8.0,42-32,2.0,Stroman,Morton,1,1.14,-1.0,ATL,-5.0,6.0,3.0,3.0,4.4,2.2,2.2,5.2,3.1,2.1
6,6,ATL,0,NYY,2,3.0,1.0,43-32,2.0,Fried,Cortés,0,1.06,1.0,ATL,2.0,4.667,3.333,1.333,4.6,2.2,2.4,5.3,2.8,2.5
6,0,ATL,0,STL,0,3.0,4.0,43-33,2.0,Lynn,Schwellenbach,1,1.11,-1.0,ATL,-1.0,3.0,4.333,-1.333,4.8,2.8,2.0,5.0,2.9,2.1
6,2,ATL,0,STL,2,6.0,2.0,44-33,2.0,López,Gibson,0,1.15,1.0,ATL,4.0,4.0,2.333,1.667,4.6,3.2,1.4,4.9,2.8,2.1
6,2,ATL,0,STL,0,1.0,4.0,44-34,2.0,Liberatore,Elder,1,1.13,-1.0,ATL,-3.0,3.333,3.333,0.0,3.2,3.8,-0.6,4.1,3.0,1.1
6,3,ATL,0,CHW,0,0.0,1.0,44-35,2.0,Shuster,Sale,0,1.04,-2.0,ATL,-1.0,2.333,2.333,0.0,2.6,2.4,0.2,3.5,2.3,1.2
6,4,ATL,1,PIT,2,6.0,1.0,45-35,2.0,Morton,Pérez,1,1.14,1.0,ATL,5.0,2.333,2.0,0.333,3.2,2.4,0.8,3.9,2.3,1.6
6,5,ATL,1,PIT,3,2.0,1.0,46-35,2.0,Hernández,Nicolas,0,1.06,2.0,ATL,1.0,2.667,1.0,1.667,3.0,1.8,1.2,3.9,2.3,1.6
6,6,ATL,1,PIT,0,2.0,4.0,46-36,2.0,Falter,Schwellenbach,0,1.13,-1.0,ATL,-2.0,3.333,2.0,1.333,2.2,2.2,0.0,3.4,2.7,0.7
7,1,ATL,1,SFG,0,3.0,5.0,46-37,2.0,Birdsong,Lee,1,1.12,-2.0,ATL,-2.0,2.333,3.333,-1.0,2.6,2.4,0.2,2.9,3.1,-0.2
7,2,ATL,1,SFG,2,3.0,1.0,47-37,2.0,Sale,Hicks,1,1.07,1.0,ATL,2.0,2.667,3.333,-0.667,3.2,2.4,0.8,2.9,2.4,0.5
7,3,ATL,1,SFG,0,2.0,4.0,47-38,2.0,Webb,Morton,1,1.04,-1.0,ATL,-2.0,2.667,3.333,-0.667,2.4,3.0,-0.6,2.8,2.7,0.1
7,4,ATL,1,PHI,0,6.0,8.0,47-39,2.0,Nola,Fried,1,1.18,-2.0,ATL,-2.0,3.667,4.333,-0.667,3.2,4.4,-1.2,3.1,3.1,0.0
7,5,ATL,1,PHI,2,5.0,1.0,48-39,2.0,Schwellenbach,Suárez,1,1.14,1.0,ATL,4.0,4.333,4.333,0.0,3.8,3.8,0.0,3.0,3.0,0.0
7,6,ATL,1,PHI,2,6.0,0.0,49-39,2.0,López,Mercado,0,1.21,2.0,ATL,6.0,5.667,3.0,2.667,4.4,2.8,1.6,3.5,2.6,0.9
7,0,ATL,0,ARI,2,5.0,4.0,50-39,2.0,Iglesias,Martinez,1,1.14,3.0,ATL,1.0,5.333,1.667,3.667,4.8,3.4,1.4,4.0,2.9,1.1
7,1,ATL,0,ARI,2,6.0,2.0,51-39,2.0,Sale,Gallen,1,1.11,4.0,ATL,4.0,5.667,2.0,3.667,5.6,3.0,2.6,4.0,3.0,1.0
7,2,ATL,0,ARI,0,5.0,7.0,51-40,2.0,Thompson,Jiménez,1,1.07,-1.0,ATL,-2.0,5.333,4.333,1.0,5.4,2.8,2.6,4.3,3.6,0.7
7,3,ATL,0,ARI,0,0.0,1.0,51-41,2.0,Pfaadt,Fried,1,1.06,-2.0,ATL,-1.0,3.667,3.333,0.333,4.4,2.8,1.6,4.1,3.3,0.8
7,4,ATL,0,SDP,2,6.0,1.0,52-41,2.0,Schwellenbach,Waldron,1,1.09,1.0,ATL,5.0,3.667,3.0,0.667,4.4,3.0,1.4,4.4,2.9,1.5
7,5,ATL,0,SDP,0,0.0,4.0,52-42,2.0,Cease,López,0,1.05,-1.0,ATL,-4.0,2.0,2.0,0.0,3.4,3.0,0.4,4.1,3.2,0.9
7,6,ATL,0,SDP,2,6.0,3.0,53-42,2.0,Sale,Vásquez,0,1.14,1.0,ATL,3.0,4.0,2.667,1.333,3.4,3.2,0.2,4.5,3.1,1.4
7,5,ATL,1,STL,3,3.0,2.0,54-42,2.0,Johnson,Roycroft,0,1.19,2.0,ATL,1.0,3.0,3.0,0.0,3.0,2.2,0.8,4.2,2.5,1.7
7,5,ATL,1,STL,0,5.0,9.0,54-43,2.0,Gray,Elder,1,1.14,-1.0,ATL,-4.0,4.667,4.667,0.0,4.0,3.8,0.2,4.2,3.3,0.9
7,6,ATL,1,STL,0,2.0,6.0,54-44,2.0,Mikolas,Schwellenbach,0,1.19,-2.0,ATL,-4.0,3.333,5.667,-2.333,3.2,4.8,-1.6,3.8,3.9,-0.1
7,0,ATL,1,CIN,0,1.0,4.0,54-45,2.0,Greene,López,1,1.15,-3.0,ATL,-3.0,2.667,6.333,-3.667,3.4,4.8,-1.4,3.4,3.9,-0.5
7,2,ATL,1,CIN,0,4.0,9.0,54-46,2.0,Moll,Winans,0,----,,ATL,-5.0,2.333,6.333,-4.0,3.0,6.0,-3.0,3.2,4.6,-1.4
7,3,ATL,0,NYM,1,2.0,3.0,54-47,2.0,Maton,Johnson,1,1.32,-5.0,ATL,-1.0,2.333,5.333,-3.0,2.8,6.2,-3.4,2.9,4.2,-1.3
7,4,ATL,0,NYM,0,4.0,8.0,54-48,3.0,Senga,Morton,1,1.31,-6.0,ATL,-4.0,3.333,6.667,-3.333,2.6,6.0,-3.4,3.3,4.9,-1.6
7,5,ATL,0,NYM,2,4.0,0.0,55-48,2.0,Schwellenbach,Megill,0,1.33,1.0,ATL,4.0,3.333,3.667,-0.333,3.0,4.8,-1.8,3.1,4.8,-1.7
7,6,ATL,0,NYM,2,9.0,2.0,56-48,2.0,Lee,Peterson,0,1.32,2.0,ATL,7.0,5.667,3.333,2.333,4.6,4.4,0.2,4.0,4.6,-0.6
7,0,ATL,0,MIL,0,3.0,8.0,56-49,2.0,Milner,Chavez,1,1.30,-1.0,ATL,-5.0,5.333,3.333,2.0,4.4,4.2,0.2,3.7,5.1,-1.4
7,1,ATL,0,MIL,2,5.0,1.0,57-49,2.0,Elder,Ross,1,1.28,1.0,ATL,4.0,5.667,3.667,2.0,5.0,3.8,1.2,3.9,5.0,-1.1
7,2,ATL,0,MIL,2,6.0,2.0,58-49,2.0,Johnson,Koenig,0,1.41,2.0,ATL,4.0,4.667,3.667,1.0,5.4,2.6,2.8,4.0,4.3,-0.3
8,3,ATL,1,MIA,2,4.0,2.0,59-49,2.0,Morton,Meyer,1,1.40,3.0,ATL,2.0,5.0,1.667,3.333,5.4,3.0,2.4,4.2,3.9,0.3
8,4,ATL,1,MIA,2,5.0,3.0,60-49,2.0,Bummer,Faucher,1,1.38,4.0,ATL,2.0,5.0,2.333,2.667,4.6,3.2,1.4,4.6,3.8,0.8
8,5,ATL,1,MIA,0,3.0,4.0,60-50,2.0,Cronin,Johnson,1,1.41,-1.0,ATL,-1.0,4.0,3.0,1.0,4.6,2.4,2.2,4.5,3.3,1.2
8,6,ATL,1,MIA,0,0.0,7.0,60-51,2.0,Cabrera,Fried,0,1.49,-2.0,ATL,-7.0,2.667,4.667,-2.0,3.6,3.6,0.0,4.3,3.7,0.6
8,1,ATL,1,MIL,0,0.0,10.0,60-52,2.0,Rea,Elder,1,1.60,-3.0,ATL,-10.0,1.0,7.0,-6.0,2.4,5.2,-2.8,3.9,3.9,0.0
8,2,ATL,1,MIL,0,5.0,8.0,60-53,2.0,Peralta,Johnson,1,1.49,-4.0,ATL,-3.0,1.667,8.333,-6.667,2.6,6.4,-3.8,4.0,4.7,-0.7
8,3,ATL,1,MIL,0,7.0,16.0,60-54,3.0,Peguero,Morton,0,1.32,-5.0,ATL,-9.0,4.0,11.333,-7.333,3.0,9.0,-6.0,3.8,6.1,-2.3
8,4,ATL,0,COL,0,5.0,6.0,60-55,3.0,Kinley,Minter,1,1.21,-6.0,ATL,-1.0,5.667,10.0,-4.333,3.4,9.4,-6.0,4.0,5.9,-1.9
8,5,ATL,0,COL,2,11.0,8.0,61-55,2.0,Johnson,Chivilli,1,1.12,1.0,ATL,3.0,7.667,10.0,-2.333,5.6,9.6,-4.0,4.6,6.6,-2.0
8,6,ATL,0,COL,0,8.0,9.0,61-56,2.0,Rogers,Jiménez,0,1.18,-1.0,ATL,-1.0,8.0,7.667,0.333,7.2,9.4,-2.2,4.8,7.3,-2.5
8,0,ATL,0,SFG,2,1.0,0.0,62-56,2.0,Iglesias,Rogers,1,1.31,1.0,ATL,1.0,6.667,5.667,1.0,6.4,7.8,-1.4,4.5,7.1,-2.6
8,1,ATL,0,SFG,2,4.0,3.0,63-56,2.0,Lee,Rodríguez,1,1.39,2.0,ATL,1.0,4.333,4.0,0.333,5.8,5.2,0.6,4.4,7.1,-2.7
8,2,ATL,0,SFG,2,13.0,2.0,64-56,2.0,Holmes,Ray,1,1.49,3.0,ATL,11.0,6.0,1.667,4.333,7.4,4.4,3.0,5.4,6.9,-1.5
8,3,ATL,0,SFG,0,0.0,6.0,64-57,2.0,Webb,Fried,0,1.46,-1.0,ATL,-6.0,5.667,3.667,2.0,5.2,4.0,1.2,5.4,6.8,-1.4
8,4,ATL,0,LAA,0,2.0,3.0,64-58,2.0,Burke,Schwellenbach,1,1.24,-2.0,ATL,-1.0,5.0,3.667,1.333,4.0,2.8,1.2,5.6,6.1,-0.5
8,5,ATL,0,LAA,2,11.0,3.0,65-58,2.0,Sale,Canning,1,1.20,1.0,ATL,8.0,4.333,4.0,0.333,6.0,3.4,2.6,6.2,5.6,0.6
8,6,ATL,0,LAA,2,3.0,1.0,66-58,2.0,Morton,Kochanowicz,0,1.23,2.0,ATL,2.0,5.333,2.333,3.0,5.8,3.0,2.8,5.8,4.1,1.7
8,1,ATL,1,PHI,2,3.0,1.0,67-58,2.0,Holmes,Wheeler,1,1.43,3.0,ATL,2.0,5.667,1.667,4.0,3.8,2.8,1.0,5.6,3.6,2.0
8,2,ATL,1,PHI,0,2.0,3.0,67-59,2.0,Strahm,Jiménez,1,1.46,-1.0,ATL,-1.0,2.667,1.667,1.0,4.2,2.2,2.0,4.7,3.1,1.6
8,3,ATL,1,PHI,2,3.0,2.0,68-59,2.0,Schwellenbach,Sánchez,1,1.38,1.0,ATL,1.0,2.667,2.0,0.667,4.4,2.0,2.4,4.2,2.4,1.8
8,4,ATL,1,WSN,3,3.0,2.0,69-59,2.0,Iglesias,Salazar,1,1.34,2.0,ATL,1.0,2.667,2.333,0.333,2.8,1.8,1.0,4.4,2.6,1.8
8,5,ATL,1,WSN,2,4.0,2.0,70-59,2.0,Bummer,Garcia,1,1.37,3.0,ATL,2.0,3.333,2.0,1.333,3.0,2.0,1.0,4.4,2.5,1.9
8,6,ATL,1,WSN,0,1.0,5.0,70-60,2.0,Barnes,Jackson,0,1.35,-1.0,ATL,-4.0,2.667,3.0,-0.333,2.6,2.8,-0.2,3.2,2.8,0.4
8,0,ATL,0,MIN,2,10.0,6.0,71-60,2.0,Fried,Ober,1,1.29,1.0,ATL,4.0,5.0,4.333,0.667,4.2,3.4,0.8,4.2,2.8,1.4
8,1,ATL,0,MIN,2,8.0,6.0,72-60,2.0,Iglesias,Durán,1,1.25,2.0,ATL,2.0,6.333,5.667,0.667,5.2,4.2,1.0,4.8,3.1,1.7
8,2,ATL,0,MIN,2,5.0,1.0,73-60,2.0,Sale,Festa,1,1.30,3.0,ATL,4.0,7.667,4.333,3.333,5.6,4.0,1.6,4.2,2.9,1.3
8,3,ATL,0,PHI,0,4.0,5.0,73-61,2.0,Kerkering,Holmes,1,1.55,-1.0,ATL,-1.0,5.667,4.0,1.667,5.6,4.6,1.0,4.3,3.3,1.0
8,4,ATL,0,PHI,2,7.0,2.0,74-61,2.0,López,Suárez,1,1.46,1.0,ATL,5.0,5.333,2.667,2.667,6.8,4.0,2.8,4.7,3.4,1.3
8,5,ATL,0,PHI,0,0.0,3.0,74-62,2.0,Wheeler,Fried,1,1.47,-1.0,ATL,-3.0,3.667,3.333,0.333,4.8,3.4,1.4,4.5,3.4,1.1
9,6,ATL,0,PHI,1,2.0,3.0,74-63,2.0,Estévez,Bummer,1,1.37,-2.0,ATL,-1.0,3.0,2.667,0.333,3.6,2.8,0.8,4.4,3.5,0.9
9,1,ATL,1,COL,2,3.0,0.0,75-63,2.0,Sale,Freeland,1,1.26,1.0,ATL,3.0,1.667,2.0,-0.333,3.2,2.6,0.6,4.4,3.3,1.1
9,2,ATL,1,COL,2,5.0,2.0,76-63,2.0,Morton,Blalock,1,1.22,2.0,ATL,3.0,3.333,1.667,1.667,3.4,2.0,1.4,4.5,3.3,1.2
9,3,ATL,1,COL,0,1.0,3.0,76-64,2.0,Gomber,López,1,1.29,-1.0,ATL,-2.0,3.0,1.667,1.333,2.2,2.2,0.0,4.5,3.1,1.4
9,4,ATL,1,TOR,2,3.0,1.0,77-64,2.0,Fried,Gausman,1,1.29,1.0,ATL,2.0,3.0,2.0,1.0,2.8,1.8,1.0,3.8,2.6,1.2
9,5,ATL,1,TOR,0,5.0,9.0,77-65,3.0,Berríos,Schwellenbach,1,1.29,-1.0,ATL,-4.0,3.0,4.333,-1.333,3.4,3.0,0.4,3.5,2.9,0.6
