Month,DayofWeek,Tm,Home_Away,Opp,W/L,R,RA,W-L,Rank,D/N,cLI,Streak,Boxscore,Run_Diff,Avg_R_MA3,Avg_Ra_MA3,RunDiff_MA3,Avg_R_MA5,Avg_Ra_MA5,RunDiff_MA5,Avg_R_MA10,Avg_Ra_MA10,RunDiff_MA10,Opp_Month,Opp_DayofWeek,Opp_Rank,Opp_cLI,Opp_Streak,Opp_Boxscore,Opp_Run_Diff,Opp_Avg_R_MA3,Opp_Avg_Ra_MA3,Opp_RunDiff_MA3,Opp_Avg_R_MA5,Opp_Avg_Ra_MA5,Opp_RunDiff_MA5,Opp_Avg_R_MA10,Opp_Avg_Ra_MA10,Opp_RunDiff_MA10
4,6,CHW,1,BAL,0,3.0,6.0,5-9,3.0,1,0.82,-3,https://www.baseball-reference.com/boxes/CHA/CHA202304140.shtml,-3.0,2.333,4.333,-2.0,2.2,3.4,-1.2,4.7,6.6,-1.9,4,6,3.0,0.91,2,https://www.baseball-reference.com/boxes/CHA/CHA202304140.shtml,3.0,6.0,6.0,0.0,7.0,5.4,1.6,5.5,4.9,0.6
4,0,CHW,1,BAL,1,7.0,6.0,6-9,3.0,0,0.76,1,https://www.baseball-reference.com/boxes/CHA/CHA202304150.shtml,1.0,3.667,5.0,-1.333,3.6,4.4,-0.8,5.1,6.0,-0.9,4,0,4.0,0.97,-1,https://www.baseball-reference.com/boxes/CHA/CHA202304150.shtml,-1.0,6.667,5.667,1.0,7.2,6.6,0.6,5.4,5.4,0.0
4,1,CHW,1,BAL,0,4.0,8.0,6-10,3.0,0,0.81,-1,https://www.baseball-reference.com/boxes/CHA/CHA202304160.shtml,-4.0,4.667,6.667,-2.0,3.6,5.4,-1.8,4.8,6.5,-1.7,4,1,4.0,0.93,1,https://www.baseball-reference.com/boxes/CHA/CHA202304160.shtml,4.0,6.667,4.667,2.0,6.4,5.8,0.6,6.0,5.3,0.7
4,3,CHW,1,PHI,0,4.0,7.0,6-11,4.0,0,0.75,-2,https://www.baseball-reference.com/boxes/CHA/CHA202304181.shtml,-3.0,5.0,7.0,-2.0,3.8,6.0,-2.2,4.6,5.6,-1.0,4,3,4.0,0.72,2,https://www.baseball-reference.com/boxes/CHA/CHA202304181.shtml,3.0,7.0,6.667,0.333,6.2,5.8,0.4,5.9,5.1,0.8
4,3,CHW,1,PHI,1,3.0,0.0,7-11,4.0,0,0.7,1,https://www.baseball-reference.com/boxes/CHA/CHA202304182.shtml,3.0,3.667,5.0,-1.333,4.2,5.4,-1.2,4.0,4.3,-0.3,4,3,4.0,0.72,2,https://www.baseball-reference.com/boxes/CHA/CHA202304181.shtml,3.0,7.0,6.667,0.333,6.2,5.8,0.4,5.9,5.1,0.8
4,4,CHW,1,PHI,0,2.0,5.0,7-12,4.0,0,0.76,-1,https://www.baseball-reference.com/boxes/CHA/CHA202304190.shtml,-3.0,3.0,4.0,-1.0,4.0,5.2,-1.2,3.1,4.3,-1.2,4,4,4.0,0.68,1,https://www.baseball-reference.com/boxes/CHA/CHA202304190.shtml,3.0,4.0,3.0,1.0,5.2,5.0,0.2,5.7,4.8,0.9
4,6,CHW,0,TBR,0,7.0,8.0,7-13,4.0,1,0.7,-2,https://www.baseball-reference.com/boxes/TBA/TBA202304210.shtml,-1.0,4.0,4.333,-0.333,4.0,5.6,-1.6,3.8,5.0,-1.2,4,6,1.0,1.14,3,https://www.baseball-reference.com/boxes/TBA/TBA202304210.shtml,1.0,8.667,2.333,6.333,7.0,3.2,3.8,6.5,3.9,2.6
4,0,CHW,0,TBR,0,3.0,4.0,7-14,4.0,0,0.72,-3,https://www.baseball-reference.com/boxes/TBA/TBA202304220.shtml,-1.0,4.0,5.667,-1.667,3.8,4.8,-1.0,3.7,5.1,-1.4,4,0,1.0,1.14,4,https://www.baseball-reference.com/boxes/TBA/TBA202304220.shtml,1.0,6.667,3.333,3.333,6.2,3.6,2.6,6.2,4.0,2.2
4,1,CHW,0,TBR,0,1.0,4.0,7-15,4.0,0,0.65,-4,https://www.baseball-reference.com/boxes/TBA/TBA202304230.shtml,-3.0,3.667,5.333,-1.667,3.2,4.2,-1.0,3.5,5.1,-1.6,4,1,1.0,1.1,5,https://www.baseball-reference.com/boxes/TBA/TBA202304230.shtml,3.0,5.333,3.667,1.667,6.8,2.2,4.6,5.7,3.4,2.3
4,2,CHW,0,TOR,0,2.0,5.0,7-16,4.0,1,0.59,-5,https://www.baseball-reference.com/boxes/TOR/TOR202304240.shtml,-3.0,2.0,4.333,-2.333,3.0,5.2,-2.2,3.6,5.3,-1.7,4,2,3.0,1.0,2,https://www.baseball-reference.com/boxes/TOR/TOR202304240.shtml,3.0,4.0,2.0,2.0,3.8,3.0,0.8,3.7,3.9,-0.2
4,3,CHW,0,TOR,0,0.0,7.0,7-17,4.0,1,0.57,-6,https://www.baseball-reference.com/boxes/TOR/TOR202304250.shtml,-7.0,1.0,5.333,-4.333,2.6,5.6,-3.0,3.3,5.4,-2.1,4,3,3.0,1.02,3,https://www.baseball-reference.com/boxes/TOR/TOR202304250.shtml,7.0,5.667,1.0,4.667,5.0,1.4,3.6,3.8,3.6,0.2
4,4,CHW,0,TOR,0,0.0,8.0,7-18,4.0,0,0.48,-7,https://www.baseball-reference.com/boxes/TOR/TOR202304260.shtml,-8.0,0.667,6.667,-6.0,1.2,5.6,-4.4,2.6,5.6,-3.0,4,4,3.0,1.05,4,https://www.baseball-reference.com/boxes/TOR/TOR202304260.shtml,8.0,6.667,0.667,6.0,5.4,1.2,4.2,4.1,3.4,0.7
4,5,CHW,1,TBR,0,5.0,14.0,7-19,4.0,1,0.44,-8,https://www.baseball-reference.com/boxes/CHA/CHA202304270.shtml,-9.0,1.667,9.667,-8.0,1.6,7.6,-6.0,2.7,6.2,-3.5,4,5,1.0,1.12,1,https://www.baseball-reference.com/boxes/CHA/CHA202304270.shtml,9.0,4.667,3.667,1.0,5.2,3.0,2.2,5.7,3.3,2.4
4,6,CHW,1,TBR,0,2.0,3.0,7-20,4.0,1,0.41,-9,https://www.baseball-reference.com/boxes/CHA/CHA202304280.shtml,-1.0,2.333,8.333,-6.0,1.8,7.4,-5.6,2.5,5.8,-3.3,4,6,1.0,1.14,3,https://www.baseball-reference.com/boxes/TBA/TBA202304210.shtml,1.0,8.667,2.333,6.333,7.0,3.2,3.8,6.5,3.9,2.6
4,0,CHW,1,TBR,0,3.0,12.0,7-21,4.0,1,0.35,-10,https://www.baseball-reference.com/boxes/CHA/CHA202304290.shtml,-9.0,3.333,9.667,-6.333,2.0,8.8,-6.8,2.5,7.0,-4.5,4,0,1.0,1.14,4,https://www.baseball-reference.com/boxes/TBA/TBA202304220.shtml,1.0,6.667,3.333,3.333,6.2,3.6,2.6,6.2,4.0,2.2
4,1,CHW,1,TBR,1,12.0,9.0,8-21,4.0,0,0.31,1,https://www.baseball-reference.com/boxes/CHA/CHA202304300.shtml,3.0,5.667,8.0,-2.333,4.4,9.2,-4.8,3.5,7.4,-3.9,4,1,1.0,1.1,5,https://www.baseball-reference.com/boxes/TBA/TBA202304230.shtml,3.0,5.333,3.667,1.667,6.8,2.2,4.6,5.7,3.4,2.3
5,3,CHW,1,MIN,1,3.0,2.0,9-21,4.0,1,0.39,2,https://www.baseball-reference.com/boxes/CHA/CHA202305020.shtml,1.0,6.0,7.667,-1.667,5.0,8.0,-3.0,3.1,6.8,-3.7,5,3,1.0,1.19,-1,https://www.baseball-reference.com/boxes/CHA/CHA202305020.shtml,-1.0,4.0,3.333,0.667,5.4,3.4,2.0,5.2,4.3,0.9
5,4,CHW,1,MIN,1,6.0,4.0,10-21,4.0,1,0.45,3,https://www.baseball-reference.com/boxes/CHA/CHA202305030.shtml,2.0,7.0,5.0,2.0,5.2,6.0,-0.8,3.4,6.8,-3.4,5,4,1.0,1.2,-2,https://www.baseball-reference.com/boxes/CHA/CHA202305030.shtml,-2.0,4.667,4.333,0.333,4.8,4.4,0.4,5.2,3.9,1.3
5,5,CHW,1,MIN,0,3.0,7.0,10-22,4.0,0,0.5,-1,https://www.baseball-reference.com/boxes/CHA/CHA202305040.shtml,-4.0,4.0,4.333,-0.333,5.4,6.8,-1.4,3.6,7.1,-3.5,5,5,1.0,1.18,1,https://www.baseball-reference.com/boxes/CHA/CHA202305040.shtml,4.0,4.333,4.0,0.333,4.6,3.8,0.8,5.6,4.1,1.5
5,6,CHW,0,CIN,1,5.0,4.0,11-22,4.0,1,0.35,1,https://www.baseball-reference.com/boxes/CIN/CIN202305050.shtml,1.0,4.667,5.0,-0.333,5.8,5.2,0.6,3.9,7.0,-3.1,5,6,4.0,0.63,-2,https://www.baseball-reference.com/boxes/CIN/CIN202305050.shtml,-1.0,2.333,4.333,-2.0,2.8,5.2,-2.4,4.7,5.0,-0.3
5,0,CHW,0,CIN,0,3.0,5.0,11-23,4.0,1,0.38,-1,https://www.baseball-reference.com/boxes/CIN/CIN202305060.shtml,-2.0,3.667,5.333,-1.667,4.0,4.4,-0.4,4.2,6.8,-2.6,5,0,4.0,0.63,1,https://www.baseball-reference.com/boxes/CIN/CIN202305060.shtml,2.0,3.333,5.0,-1.667,3.0,4.8,-1.8,4.5,4.7,-0.2
5,1,CHW,0,CIN,1,17.0,4.0,12-23,4.0,0,0.33,1,https://www.baseball-reference.com/boxes/CIN/CIN202305070.shtml,13.0,8.333,4.333,4.0,6.8,4.8,2.0,5.9,6.4,-0.5,5,1,4.0,0.69,-1,https://www.baseball-reference.com/boxes/CIN/CIN202305070.shtml,-13.0,4.333,8.333,-4.0,3.2,6.6,-3.4,4.2,5.8,-1.6
5,2,CHW,0,KCR,0,5.0,12.0,12-24,4.0,1,0.38,-1,https://www.baseball-reference.com/boxes/KCA/KCA202305080.shtml,-7.0,8.333,7.0,1.333,6.6,6.4,0.2,5.9,6.2,-0.3,5,2,5.0,0.15,2,https://www.baseball-reference.com/boxes/KCA/KCA202305080.shtml,7.0,7.0,3.667,3.333,7.8,7.2,0.6,6.5,6.5,0.0
5,3,CHW,0,KCR,1,4.0,2.0,13-24,4.0,1,0.39,1,https://www.baseball-reference.com/boxes/KCA/KCA202305090.shtml,2.0,8.667,6.0,2.667,6.8,5.4,1.4,6.1,6.1,0.0,5,3,5.0,0.17,-1,https://www.baseball-reference.com/boxes/KCA/KCA202305090.shtml,-2.0,6.333,3.333,3.0,6.2,5.4,0.8,6.1,6.1,0.0
5,4,CHW,0,KCR,0,1.0,9.0,13-25,4.0,1,0.41,-1,https://www.baseball-reference.com/boxes/KCA/KCA202305100.shtml,-8.0,3.333,7.667,-4.333,6.0,6.4,-0.4,5.9,5.8,0.1,5,4,5.0,0.17,1,https://www.baseball-reference.com/boxes/KCA/KCA202305100.shtml,8.0,7.667,3.333,4.333,6.4,3.2,3.2,6.7,6.0,0.7
5,5,CHW,0,KCR,0,3.0,4.0,13-26,4.0,0,0.35,-2,https://www.baseball-reference.com/boxes/KCA/KCA202305110.shtml,-1.0,2.667,5.0,-2.333,6.0,6.2,-0.2,5.0,5.3,-0.3,5,5,5.0,0.17,2,https://www.baseball-reference.com/boxes/KCA/KCA202305110.shtml,1.0,5.0,2.667,2.333,6.4,2.8,3.6,6.7,5.5,1.2
5,6,CHW,1,HOU,0,1.0,5.0,13-27,4.0,1,0.33,-3,https://www.baseball-reference.com/boxes/CHA/CHA202305120.shtml,-4.0,1.667,6.0,-4.333,2.8,6.4,-3.6,4.8,5.6,-0.8,5,6,3.0,0.95,3,https://www.baseball-reference.com/boxes/CHA/CHA202305120.shtml,4.0,4.333,2.0,2.333,3.6,3.0,0.6,3.8,3.5,0.3
5,0,CHW,1,HOU,1,3.0,1.0,14-27,4.0,1,0.27,1,https://www.baseball-reference.com/boxes/CHA/CHA202305130.shtml,2.0,2.333,3.333,-1.0,2.4,4.2,-1.8,4.5,5.3,-0.8,5,0,3.0,0.99,-1,https://www.baseball-reference.com/boxes/CHA/CHA202305130.shtml,-2.0,3.667,2.667,1.0,3.6,3.0,0.6,3.2,3.5,-0.3
5,1,CHW,1,HOU,0,3.0,4.0,14-28,4.0,0,0.3,-1,https://www.baseball-reference.com/boxes/CHA/CHA202305140.shtml,-1.0,2.333,3.333,-1.0,2.2,4.6,-2.4,4.5,5.0,-0.5,5,1,2.0,0.93,1,https://www.baseball-reference.com/boxes/CHA/CHA202305140.shtml,1.0,3.333,2.333,1.0,3.6,2.4,1.2,3.6,3.6,0.0
5,3,CHW,1,CLE,1,8.0,3.0,15-28,4.0,1,0.29,1,https://www.baseball-reference.com/boxes/CHA/CHA202305160.shtml,5.0,4.667,2.667,2.0,3.6,3.4,0.2,4.8,4.9,-0.1,5,3,3.0,0.85,-1,https://www.baseball-reference.com/boxes/CHA/CHA202305160.shtml,-5.0,5.0,5.667,-0.667,3.8,5.4,-1.6,2.9,3.8,-0.9
5,4,CHW,1,CLE,1,7.0,2.0,16-28,4.0,1,0.3,2,https://www.baseball-reference.com/boxes/CHA/CHA202305170.shtml,5.0,6.0,3.0,3.0,4.4,3.0,1.4,5.2,4.6,0.6,5,4,3.0,0.81,-2,https://www.baseball-reference.com/boxes/CHA/CHA202305170.shtml,-5.0,3.0,6.0,-3.0,4.2,5.8,-1.6,3.1,4.3,-1.2
5,5,CHW,1,CLE,0,1.0,3.0,16-29,4.0,0,0.36,-1,https://www.baseball-reference.com/boxes/CHA/CHA202305180.shtml,-2.0,5.333,2.667,2.667,4.4,2.6,1.8,3.6,4.5,-0.9,5,5,2.0,0.78,1,https://www.baseball-reference.com/boxes/CHA/CHA202305180.shtml,2.0,2.667,5.333,-2.667,4.0,5.0,-1.0,3.0,4.1,-1.1
5,6,CHW,1,KCR,1,2.0,0.0,17-29,4.0,1,0.27,1,https://www.baseball-reference.com/boxes/CHA/CHA202305190.shtml,2.0,3.333,1.667,1.667,4.2,2.4,1.8,3.3,3.3,0.0,5,6,5.0,0.16,-1,https://www.baseball-reference.com/boxes/CHA/CHA202305190.shtml,-2.0,3.0,3.0,0.0,3.0,4.4,-1.4,3.4,3.9,-0.5
5,0,CHW,1,KCR,1,5.0,1.0,18-29,4.0,0,0.3,2,https://www.baseball-reference.com/boxes/CHA/CHA202305200.shtml,4.0,2.667,1.333,1.333,4.6,1.8,2.8,3.4,3.2,0.2,5,0,5.0,0.12,-2,https://www.baseball-reference.com/boxes/CHA/CHA202305200.shtml,-4.0,1.667,3.333,-1.667,2.0,3.6,-1.6,3.3,4.0,-0.7
5,1,CHW,1,KCR,1,5.0,2.0,19-29,4.0,0,0.33,3,https://www.baseball-reference.com/boxes/CHA/CHA202305210.shtml,3.0,4.0,1.0,3.0,4.0,1.6,2.4,3.8,2.5,1.3,5,1,5.0,0.11,-3,https://www.baseball-reference.com/boxes/CHA/CHA202305210.shtml,-3.0,1.0,4.0,-3.0,2.4,3.8,-1.4,2.6,4.4,-1.8
5,2,CHW,0,CLE,0,0.0,3.0,19-30,4.0,1,0.43,-1,https://www.baseball-reference.com/boxes/CLE/CLE202305220.shtml,-3.0,3.333,2.0,1.333,2.6,1.8,0.8,3.5,2.4,1.1,5,2,3.0,0.66,1,https://www.baseball-reference.com/boxes/CLE/CLE202305220.shtml,3.0,2.667,2.333,0.333,4.0,3.6,0.4,4.1,4.7,-0.6
5,3,CHW,0,CLE,1,4.0,2.0,20-30,4.0,1,0.41,1,https://www.baseball-reference.com/boxes/CLE/CLE202305230.shtml,2.0,3.0,2.333,0.667,3.2,1.6,1.6,3.8,2.1,1.7,5,3,3.0,0.85,-1,https://www.baseball-reference.com/boxes/CHA/CHA202305160.shtml,-5.0,5.0,5.667,-0.667,3.8,5.4,-1.6,2.9,3.8,-0.9
5,4,CHW,0,CLE,1,6.0,0.0,21-30,4.0,0,0.47,2,https://www.baseball-reference.com/boxes/CLE/CLE202305240.shtml,6.0,3.333,1.667,1.667,4.0,1.6,2.4,4.1,2.0,2.1,5,4,3.0,0.81,-2,https://www.baseball-reference.com/boxes/CHA/CHA202305170.shtml,-5.0,3.0,6.0,-3.0,4.2,5.8,-1.6,3.1,4.3,-1.2
5,5,CHW,0,DET,0,2.0,7.0,21-31,4.0,1,0.54,-1,https://www.baseball-reference.com/boxes/DET/DET202305250.shtml,-5.0,4.0,3.0,1.0,3.4,2.8,0.6,4.0,2.3,1.7,5,5,2.0,0.83,2,https://www.baseball-reference.com/boxes/DET/DET202305250.shtml,5.0,4.667,3.333,1.333,5.2,4.2,1.0,4.5,4.3,0.2
5,6,CHW,0,DET,1,12.0,3.0,22-31,4.0,1,0.48,1,https://www.baseball-reference.com/boxes/DET/DET202305260.shtml,9.0,6.667,3.333,3.333,4.8,3.0,1.8,4.4,2.3,2.1,5,6,2.0,0.89,-1,https://www.baseball-reference.com/boxes/DET/DET202305260.shtml,-9.0,5.333,6.0,-0.667,5.0,5.4,-0.4,4.3,5.2,-0.9
5,0,CHW,0,DET,0,3.0,7.0,22-32,4.0,0,0.55,-1,https://www.baseball-reference.com/boxes/DET/DET202305270.shtml,-4.0,5.667,5.667,0.0,5.4,3.8,1.6,4.0,2.8,1.2,5,0,2.0,0.85,1,https://www.baseball-reference.com/boxes/DET/DET202305270.shtml,4.0,5.667,5.667,0.0,4.8,5.0,-0.2,4.6,5.5,-0.9
5,1,CHW,0,DET,0,5.0,6.0,22-33,4.0,0,0.49,-2,https://www.baseball-reference.com/boxes/DET/DET202305280.shtml,-1.0,6.667,5.333,1.333,5.6,4.6,1.0,4.4,3.1,1.3,5,1,2.0,0.87,2,https://www.baseball-reference.com/boxes/DET/DET202305280.shtml,1.0,5.333,6.667,-1.333,5.8,5.2,0.6,5.2,5.2,0.0
5,2,CHW,1,LAA,0,4.0,6.0,22-34,4.0,1,0.35,-3,https://www.baseball-reference.com/boxes/CHA/CHA202305290.shtml,-2.0,4.0,6.333,-2.333,5.2,5.8,-0.6,4.6,3.7,0.9,5,2,3.0,0.86,1,https://www.baseball-reference.com/boxes/CHA/CHA202305290.shtml,2.0,3.667,4.667,-1.0,4.0,4.6,-0.6,3.7,3.6,0.1
5,3,CHW,1,LAA,1,7.0,3.0,23-34,4.0,1,0.3,1,https://www.baseball-reference.com/boxes/CHA/CHA202305300.shtml,4.0,5.333,5.0,0.333,6.2,5.0,1.2,4.8,3.9,0.9,5,3,3.0,0.94,-1,https://www.baseball-reference.com/boxes/CHA/CHA202305300.shtml,-4.0,3.0,4.333,-1.333,3.2,5.4,-2.2,3.5,3.9,-0.4
5,4,CHW,1,LAA,0,5.0,12.0,23-35,4.0,0,0.33,-1,https://www.baseball-reference.com/boxes/CHA/CHA202305310.shtml,-7.0,5.333,7.0,-1.667,4.8,6.8,-2.0,4.8,4.9,-0.1,5,4,3.0,0.84,1,https://www.baseball-reference.com/boxes/CHA/CHA202305310.shtml,7.0,7.0,5.333,1.667,5.2,5.2,0.0,4.5,3.8,0.7
6,6,CHW,1,DET,1,3.0,0.0,24-35,4.0,1,0.35,1,https://www.baseball-reference.com/boxes/CHA/CHA202306020.shtml,3.0,5.0,5.0,0.0,4.8,5.4,-0.6,5.1,4.6,0.5,6,6,2.0,0.82,-1,https://www.baseball-reference.com/boxes/CHA/CHA202306020.shtml,-3.0,3.0,5.0,-2.0,3.0,5.0,-2.0,3.9,5.0,-1.1
6,0,CHW,1,DET,1,2.0,1.0,25-35,4.0,0,0.37,2,https://www.baseball-reference.com/boxes/CHA/CHA202306030.shtml,1.0,3.333,4.333,-1.0,4.2,4.4,-0.2,4.9,4.5,0.4,6,0,2.0,0.77,-2,https://www.baseball-reference.com/boxes/CHA/CHA202306030.shtml,-1.0,1.333,2.333,-1.0,2.0,4.4,-2.4,3.9,4.8,-0.9
6,1,CHW,1,DET,1,6.0,2.0,26-35,4.0,0,0.44,3,https://www.baseball-reference.com/boxes/CHA/CHA202306040.shtml,4.0,3.667,1.0,2.667,4.6,3.6,1.0,4.9,4.7,0.2,6,1,2.0,0.74,-3,https://www.baseball-reference.com/boxes/CHA/CHA202306040.shtml,-4.0,1.0,3.667,-2.667,2.4,4.6,-2.2,3.5,5.0,-1.5
6,3,CHW,0,NYY,1,3.0,2.0,27-35,4.0,1,0.41,4,https://www.baseball-reference.com/boxes/NYA/NYA202306060.shtml,1.0,3.667,1.667,2.0,3.8,3.4,0.4,5.0,4.2,0.8,6,3,3.0,1.03,-1,https://www.baseball-reference.com/boxes/NYA/NYA202306060.shtml,-1.0,4.0,2.333,1.667,3.2,3.2,0.0,5.0,3.6,1.4
6,5,CHW,0,NYY,1,6.0,5.0,28-35,3.0,1,0.52,5,https://www.baseball-reference.com/boxes/NYA/NYA202306081.shtml,1.0,5.0,3.0,2.0,4.0,2.0,2.0,4.4,4.4,0.0,6,5,3.0,0.97,-2,https://www.baseball-reference.com/boxes/NYA/NYA202306081.shtml,-1.0,3.667,3.333,0.333,4.2,4.2,0.0,5.4,3.7,1.7
6,5,CHW,0,NYY,0,0.0,3.0,28-36,3.0,1,0.56,-1,https://www.baseball-reference.com/boxes/NYA/NYA202306082.shtml,-3.0,3.0,3.333,-0.333,3.4,2.6,0.8,4.1,4.0,0.1,6,5,3.0,0.97,-2,https://www.baseball-reference.com/boxes/NYA/NYA202306081.shtml,-1.0,3.667,3.333,0.333,4.2,4.2,0.0,5.4,3.7,1.7
6,6,CHW,1,MIA,1,2.0,1.0,29-36,3.0,1,0.5,1,https://www.baseball-reference.com/boxes/CHA/CHA202306090.shtml,1.0,2.667,3.0,-0.333,3.4,2.6,0.8,3.8,3.5,0.3,6,6,2.0,1.23,-1,https://www.baseball-reference.com/boxes/CHA/CHA202306090.shtml,-1.0,4.333,1.333,3.0,5.8,3.0,2.8,5.2,3.6,1.6
6,0,CHW,1,MIA,0,1.0,5.0,29-37,3.0,0,0.56,-1,https://www.baseball-reference.com/boxes/CHA/CHA202306100.shtml,-4.0,1.0,3.0,-2.0,2.4,3.2,-0.8,3.5,3.4,0.1,6,0,2.0,1.17,1,https://www.baseball-reference.com/boxes/CHA/CHA202306100.shtml,4.0,4.0,1.333,2.667,5.4,2.2,3.2,5.3,2.8,2.5
6,1,CHW,1,MIA,0,5.0,6.0,29-38,3.0,0,0.47,-2,https://www.baseball-reference.com/boxes/CHA/CHA202306110.shtml,-1.0,2.667,4.0,-1.333,2.8,4.0,-1.2,3.3,3.7,-0.4,6,1,2.0,1.21,2,https://www.baseball-reference.com/boxes/CHA/CHA202306110.shtml,1.0,4.0,2.667,1.333,4.8,2.0,2.8,5.7,3.2,2.5
6,3,CHW,0,LAD,0,1.0,5.0,29-39,3.0,1,0.45,-3,https://www.baseball-reference.com/boxes/LAN/LAN202306130.shtml,-4.0,2.333,5.333,-3.0,1.8,4.0,-2.2,2.9,3.0,-0.1,6,3,2.0,1.2,1,https://www.baseball-reference.com/boxes/LAN/LAN202306130.shtml,4.0,5.667,2.667,3.0,5.4,2.6,2.8,5.3,4.4,0.9
6,4,CHW,0,LAD,1,8.0,4.0,30-39,3.0,1,0.42,1,https://www.baseball-reference.com/boxes/LAN/LAN202306140.shtml,4.0,4.667,5.0,-0.333,3.4,4.2,-0.8,3.4,3.4,0.0,6,4,2.0,1.23,-1,https://www.baseball-reference.com/boxes/LAN/LAN202306140.shtml,-4.0,4.0,5.333,-1.333,5.0,4.2,0.8,4.9,4.8,0.1
6,5,CHW,0,LAD,0,4.0,5.0,30-40,3.0,1,0.45,-1,https://www.baseball-reference.com/boxes/LAN/LAN202306150.shtml,-1.0,4.333,4.667,-0.333,3.8,5.0,-1.2,3.6,3.8,-0.2,6,5,2.0,1.24,1,https://www.baseball-reference.com/boxes/LAN/LAN202306150.shtml,1.0,4.667,4.333,0.333,5.2,4.0,1.2,5.1,4.6,0.5
6,6,CHW,0,SEA,0,2.0,3.0,30-41,4.0,1,0.41,-2,https://www.baseball-reference.com/boxes/SEA/SEA202306160.shtml,-1.0,4.667,4.0,0.667,4.0,4.6,-0.6,3.2,3.9,-0.7,6,6,4.0,0.56,1,https://www.baseball-reference.com/boxes/SEA/SEA202306160.shtml,1.0,4.333,3.0,1.333,5.0,3.8,1.2,4.5,4.9,-0.4
6,0,CHW,0,SEA,1,4.0,3.0,31-41,3.0,0,0.4,1,https://www.baseball-reference.com/boxes/SEA/SEA202306170.shtml,1.0,3.333,3.667,-0.333,3.8,4.0,-0.2,3.3,4.0,-0.7,6,0,4.0,0.66,-1,https://www.baseball-reference.com/boxes/SEA/SEA202306170.shtml,-1.0,2.333,3.333,-1.0,4.8,2.8,2.0,4.5,4.1,0.4
6,1,CHW,0,SEA,0,1.0,5.0,31-42,4.0,0,0.43,-1,https://www.baseball-reference.com/boxes/SEA/SEA202306180.shtml,-4.0,2.333,3.667,-1.333,3.8,4.0,-0.2,2.8,4.0,-1.2,6,1,4.0,0.62,1,https://www.baseball-reference.com/boxes/SEA/SEA202306180.shtml,4.0,3.667,2.333,1.333,4.2,2.8,1.4,4.6,4.1,0.5
6,2,CHW,1,TEX,0,2.0,5.0,31-43,4.0,1,0.4,-2,https://www.baseball-reference.com/boxes/CHA/CHA202306190.shtml,-3.0,2.333,4.333,-2.0,2.6,4.2,-1.6,3.0,4.2,-1.2,6,2,1.0,1.2,3,https://www.baseball-reference.com/boxes/CHA/CHA202306190.shtml,3.0,6.667,3.667,3.0,4.8,3.6,1.2,5.0,4.8,0.2
6,3,CHW,1,TEX,1,7.0,6.0,32-43,4.0,1,0.37,1,https://www.baseball-reference.com/boxes/CHA/CHA202306200.shtml,1.0,3.333,5.333,-2.0,3.2,4.4,-1.2,3.5,4.7,-1.2,6,3,1.0,1.16,-1,https://www.baseball-reference.com/boxes/CHA/CHA202306200.shtml,-1.0,7.333,5.333,2.0,5.4,4.0,1.4,4.8,5.1,-0.3
6,4,CHW,1,TEX,0,3.0,6.0,32-44,4.0,1,0.43,-1,https://www.baseball-reference.com/boxes/CHA/CHA202306210.shtml,-3.0,4.0,5.667,-1.667,3.4,5.0,-1.6,3.7,4.8,-1.1,6,4,1.0,1.26,1,https://www.baseball-reference.com/boxes/CHA/CHA202306210.shtml,3.0,5.667,4.0,1.667,6.4,4.2,2.2,5.1,4.7,0.4
6,6,CHW,1,BOS,0,1.0,3.0,32-45,4.0,1,0.28,-2,https://www.baseball-reference.com/boxes/CHA/CHA202306230.shtml,-2.0,3.667,5.0,-1.333,2.8,5.0,-2.2,3.3,4.5,-1.2,6,6,5.0,0.65,1,https://www.baseball-reference.com/boxes/CHA/CHA202306230.shtml,2.0,2.333,4.0,-1.667,5.2,3.8,1.4,6.3,3.7,2.6
6,0,CHW,1,BOS,1,5.0,4.0,33-45,4.0,0,0.28,1,https://www.baseball-reference.com/boxes/CHA/CHA202306240.shtml,1.0,3.0,4.333,-1.333,3.6,4.8,-1.2,3.7,4.4,-0.7,6,0,5.0,0.77,-1,https://www.baseball-reference.com/boxes/CHA/CHA202306240.shtml,-1.0,2.333,4.0,-1.667,4.2,4.2,0.0,6.1,3.5,2.6
6,1,CHW,1,BOS,1,4.0,1.0,34-45,4.0,0,0.31,2,https://www.baseball-reference.com/boxes/CHA/CHA202306250.shtml,3.0,3.333,2.667,0.667,4.0,4.0,0.0,3.3,4.1,-0.8,6,1,5.0,0.7,-2,https://www.baseball-reference.com/boxes/CHA/CHA202306250.shtml,-3.0,2.667,3.333,-0.667,2.4,4.2,-1.8,5.6,3.6,2.0
6,2,CHW,0,LAA,0,1.0,2.0,34-46,4.0,1,0.36,-1,https://www.baseball-reference.com/boxes/ANA/ANA202306260.shtml,-1.0,3.333,2.333,1.0,2.8,3.2,-0.4,3.0,3.8,-0.8,6,2,2.0,1.15,1,https://www.baseball-reference.com/boxes/ANA/ANA202306260.shtml,1.0,10.0,2.0,8.0,6.8,3.0,3.8,5.6,3.2,2.4
